customer_id,week,effective_archetype,week_ite,j_curve_ratio,scratch_velocity,accumulation_slope,expired_cashback_fraction,wallet_end_rs,time_to_expiry_at_conversion,coupon_contribution_ratio,weekly_sessions,weekly_orders,weekly_revenue_rs,cashback_applied_rs
C00803,7,accidental_saver,0.1642,0.9723,0.3333,-7.5,0.0,49.0,2.0,0.0603,14.3,1,812.3,49.0
C00803,8,accidental_saver,0.1664,2.1525,0.3333,-2.2,0.0,117.0,4.0,0.1665,14.17,1,702.83,117.0
C00804,1,sure_thing,0.0548,1.9737,0.6,-3.2,0.0,100.0,5.0,0.1502,10.23,1,665.56,100.0
C00804,2,sure_thing,0.0407,0.1997,1.0,-3.0,0.0,53.0,6.0,0.0547,21.76,1,968.87,53.0
C00804,3,sure_thing,0.0413,0.1952,0.75,-1.9,0.0,43.0,6.0,0.0444,16.93,1,968.52,43.0
C00804,4,sure_thing,0.0421,0.5737,0.75,-4.5,0.0,57.0,6.0,0.0571,16.75,1,997.49,57.0
C00804,5,sure_thing,0.0518,0.9857,0.6,5.7,0.0,73.0,6.0,0.0688,19.35,1,1060.29,73.0
C00804,6,sure_thing,0.0276,0.75,0.6,2.7,0.0,73.0,6.0,0.0625,18.99,1,1168.78,73.0
C00804,7,sure_thing,0.0304,0.5755,1.0,-3.5,0.0,36.0,6.0,0.0337,12.22,1,1067.76,36.0
C00804,8,sure_thing,0.0534,0.5713,0.6,0.6,0.0,85.0,5.0,0.0789,20.8,1,1077.22,85.0
C00805,1,sure_thing,0.044,0.2953,0.6,2.2,0.0,132.0,6.0,0.1419,23.31,1,929.94,132.0
C00805,2,sure_thing,0.027,0.1201,0.6,-3.3,0.0,97.0,6.0,0.0765,25.8,1,1267.68,97.0
C00805,3,sure_thing,0.0137,1.0416,1.0,10.0,0.0,23.0,6.0,0.0228,20.38,1,1007.36,23.0
C00805,4,sure_thing,0.0188,0.5342,0.6,-0.1,0.0,82.0,6.0,0.065,23.18,1,1261.59,82.0
C00805,5,sure_thing,0.0341,0.2941,1.0,21.5,0.0,77.0,6.0,0.1521,4.78,1,506.13,77.0
C00805,6,sure_thing,0.0421,0.6049,1.0,3.0,0.0,42.0,6.0,0.0529,11.49,1,794.2,42.0
C00805,7,sure_thing,0.0402,0.4939,1.0,-3.0,0.0,14.0,5.0,0.0168,11.99,1,835.82,14.0
C00805,8,sure_thing,0.0302,0.5189,0.75,-2.2,0.0,62.0,5.0,0.0952,16.82,1,650.92,62.0
C00806,1,accidental_saver,0.0821,1.3281,0.5,4.0,0.0,118.0,,0.0,20.44,0,0.0,0.0
C00806,2,accidental_saver,0.0886,0.7462,0.4286,1.0,0.0,198.0,1.0,0.2141,20.52,1,924.67,198.0
C00806,3,accidental_saver,0.0781,0.6674,0.3333,-1.0,0.0,51.0,4.0,0.0858,18.67,1,594.22,51.0
C00806,4,accidental_saver,0.0975,0.361,0.4,-3.7,0.0,91.0,4.0,0.1239,17.46,1,734.67,91.0
C00806,5,accidental_saver,0.0998,2.0433,0.6667,6.0,0.0,96.0,4.0,0.1629,18.7,1,589.16,96.0
C00806,6,accidental_saver,0.0831,1.0878,0.4286,-2.5714,0.005,200.0,0.0,0.2634,19.66,1,759.2,200.0
C00806,7,accidental_saver,0.1004,0.0,0.4,-2.4,0.0,95.0,1.0,0.1528,11.93,1,621.68,95.0
C00806,8,accidental_saver,0.0899,0.6457,0.4286,-1.1429,0.0,159.0,0.0,0.2983,14.14,1,533.06,159.0
C00807,1,sure_thing,0.0366,0.2515,0.75,18.5,0.0,109.0,5.0,0.1296,22.51,1,840.79,109.0
C00807,2,sure_thing,0.0284,0.7708,0.6,1.7,0.0,71.0,6.0,0.0816,21.07,1,870.19,71.0
C00807,3,sure_thing,0.04,0.6625,0.6,-2.5,0.0,110.0,6.0,0.1281,9.73,1,858.97,110.0
C00807,4,sure_thing,0.0351,0.6636,1.0,0.5,0.0,40.0,6.0,0.0356,14.77,1,1122.43,40.0
C00807,5,sure_thing,0.0456,0.8858,1.0,-11.5,0.0,30.0,6.0,0.0346,26.74,1,866.85,30.0
C00807,6,sure_thing,0.0191,1.2468,0.75,-2.9,0.0,57.0,6.0,0.0599,13.04,1,951.62,57.0
C00807,7,sure_thing,0.0396,0.0192,0.75,17.0,0.0,72.0,5.0,0.0786,12.29,1,916.54,72.0
C00807,8,sure_thing,0.0138,0.5,0.6,2.1,0.0,47.0,6.0,0.0459,19.24,1,1023.95,47.0
C00808,1,accidental_saver,0.08,1.3809,0.3333,4.5714,0.0,102.0,3.0,0.2412,17.68,1,422.82,102.0
C00808,2,accidental_saver,0.0978,1.1026,0.25,-12.3,0.0,189.0,3.0,0.2305,19.41,1,819.8,189.0
C00808,3,accidental_saver,0.0656,0.4309,0.5,-2.5,0.0,47.0,,0.0,13.67,0,0.0,0.0
C00808,4,accidental_saver,0.0714,1.0667,0.6,0.9,0.0,68.0,,0.0,17.71,0,0.0,0.0
C00808,5,accidental_saver,0.0628,0.4288,0.3333,3.5,0.0,43.0,1.0,0.0534,17.9,1,805.05,43.0
C00808,6,accidental_saver,0.0842,0.8221,0.6667,2.5,0.0,91.0,,0.0,27.12,0,0.0,0.0
C00808,7,accidental_saver,0.0807,0.8993,0.4,-1.2,0.0,155.0,4.0,0.2701,20.11,1,573.86,155.0
C00808,8,accidental_saver,0.0805,1.1645,0.4,2.9,0.0,71.0,1.0,0.0763,20.77,1,930.92,71.0
C00809,1,hunter,0.4693,1.0046,0.4286,-6.6,0.005,200.0,1.0,0.4245,25.42,1,471.13,200.0
C00809,2,hunter,0.4924,1.661,0.4286,-0.0,0.0,200.0,0.0,0.2951,28.32,1,677.85,200.0
C00809,3,hunter,0.4702,3.766,0.4286,-1.3429,0.0787,117.0,0.0,0.1356,30.68,1,862.92,117.0
C00809,4,hunter,0.4797,3.2193,0.4286,8.6857,0.0338,200.0,1.0,0.5092,22.86,1,392.75,200.0
C00809,5,hunter,0.5005,1.4894,0.4286,6.0571,0.0476,200.0,0.0,0.193,30.77,1,1036.11,200.0
C00809,6,hunter,0.5044,1.6757,0.4286,1.2143,0.0,200.0,0.0,0.238,27.6,1,840.25,200.0
C00809,7,hunter,0.5355,1.9643,0.4286,-5.1,0.038,152.0,1.0,0.3201,20.75,1,474.81,152.0
C00809,8,hunter,0.5407,1.1849,0.4286,8.1429,0.0859,117.0,0.0,0.1089,29.42,1,1074.38,117.0
C00810,1,sure_thing,0.0696,0.3857,1.0,2.5,0.0,17.0,5.0,0.0182,18.34,1,935.57,17.0
C00810,2,sure_thing,0.0813,1.3773,0.6,0.4,0.0,193.0,1.0,0.3646,18.3,1,529.41,193.0
C00810,3,sure_thing,0.0773,0.1839,0.6,-4.0,0.0,69.0,6.0,0.1026,16.55,1,672.69,69.0
C00810,4,sure_thing,0.0652,0.3589,0.5,-4.7,0.0,51.0,,0.0,19.32,0,0.0,0.0
C00810,5,sure_thing,0.0835,1.5268,0.6,6.3,0.0,110.0,,0.0,23.67,0,0.0,0.0
C00810,6,sure_thing,0.0794,0.9594,1.0,-23.5,0.0,81.0,5.0,0.0685,10.43,1,1182.54,81.0
C00810,7,sure_thing,0.0875,0.7301,0.6,-4.7,0.0,73.0,2.0,0.103,22.85,1,708.72,73.0
C00810,8,sure_thing,0.0986,0.83,0.25,4.7,0.0,65.0,1.0,0.0759,22.84,1,856.6,65.0
C00811,1,sure_thing,0.0501,0.6059,0.6,-3.4,0.0,45.0,5.0,0.0492,15.07,1,915.37,45.0
C00811,2,sure_thing,0.0403,0.4152,0.6,-0.5,0.0,113.0,6.0,0.1171,18.29,1,965.23,113.0
C00811,3,sure_thing,0.039,0.1588,0.75,-1.4,0.0,86.0,5.0,0.0968,25.42,1,888.33,86.0
C00811,4,sure_thing,0.0406,0.2062,1.0,-0.5,0.0,26.0,5.0,0.024,17.28,1,1085.19,26.0
C00811,5,sure_thing,0.0508,0.2706,0.75,0.8,0.0,34.0,6.0,0.0389,8.92,1,874.65,34.0
C00811,6,sure_thing,0.0282,1.3395,0.6,1.6,0.0,35.0,5.0,0.0494,10.01,1,709.17,35.0
C00811,7,sure_thing,0.0496,1.0216,0.75,-8.3,0.0,65.0,6.0,0.0584,21.5,1,1112.33,65.0
C00811,8,sure_thing,0.0375,0.2586,1.0,9.0,0.0,46.0,5.0,0.0599,24.65,1,767.81,46.0
C00812,1,hunter,0.4409,3.2026,0.4286,4.6857,0.0566,200.0,0.0,0.1939,31.35,1,1031.51,200.0
C00812,2,hunter,0.493,0.4276,0.4286,9.7143,0.0,200.0,0.0,0.2557,9.45,1,782.12,200.0
C00812,3,hunter,0.4685,0.0136,0.4286,10.7,0.075,148.0,0.0,0.2599,18.5,1,569.55,148.0
C00812,4,hunter,0.4879,1.3678,0.4286,11.2,0.0,200.0,1.0,0.2815,19.57,1,710.41,200.0
C00812,5,hunter,0.5275,0.1261,0.4286,17.5,0.1095,187.0,0.0,0.3915,13.64,1,477.61,187.0
C00812,6,hunter,0.5812,1.209,0.4286,-4.7429,0.0,200.0,0.0,0.2684,18.68,1,745.23,200.0
C00812,7,hunter,0.6015,0.5923,0.4286,-5.4857,0.0,200.0,0.0,0.4379,17.22,1,456.7,200.0
C00812,8,hunter,0.5323,0.8716,0.4286,5.1429,0.0,200.0,0.0,0.2076,20.15,1,963.62,200.0
C00813,1,accidental_saver,0.1153,0.8488,0.4286,16.2,0.0,200.0,0.0,0.3044,13.48,1,656.99,200.0
C00813,2,accidental_saver,0.1255,1.2377,0.4286,1.75,0.0,191.0,2.0,0.2188,16.57,1,873.05,191.0
C00813,3,accidental_saver,0.1251,1.1201,0.3333,-31.0,0.0,136.0,4.0,0.2417,21.45,1,562.71,136.0
C00813,4,accidental_saver,0.111,0.369,0.4286,0.8571,0.1731,86.0,1.0,0.1753,16.47,1,490.66,86.0
C00813,5,accidental_saver,0.0977,1.8838,0.4286,-2.6286,0.0711,196.0,3.0,0.2664,22.93,1,735.67,196.0
C00813,6,accidental_saver,0.127,1.2928,0.5,-3.8,0.0,137.0,4.0,0.2055,22.43,1,666.75,137.0
C00813,7,accidental_saver,0.1305,0.8976,0.4286,1.2,0.0,200.0,0.0,0.1936,22.71,1,1032.84,200.0
C00813,8,accidental_saver,0.1213,0.8671,0.3333,4.0,0.0,162.0,3.0,0.4061,19.26,1,398.91,162.0
C00814,1,sure_thing,0.0252,0.7478,0.6,1.6,0.0,82.0,5.0,0.0784,12.2,1,1045.62,82.0
C00814,2,sure_thing,0.0365,0.5079,0.6,6.7,0.0,94.0,5.0,0.0903,19.81,1,1040.43,94.0
C00814,3,sure_thing,0.0408,0.2025,0.75,11.0,0.0,126.0,6.0,0.1579,22.95,1,798.22,126.0
C00814,4,sure_thing,0.0418,0.2799,0.75,-1.6,0.0,50.0,5.0,0.0495,26.84,1,1009.12,50.0
C00814,5,sure_thing,0.0437,0.6654,0.6,-16.0,0.0,132.0,6.0,0.1724,19.14,1,765.77,132.0
C00814,6,sure_thing,0.0302,0.8098,1.0,-11.0,0.0,64.0,6.0,0.0674,17.62,1,949.35,64.0
C00814,7,sure_thing,0.0372,0.2226,0.6,8.7,0.0,117.0,5.0,0.1491,13.57,1,784.67,117.0
C00814,8,sure_thing,0.0609,0.3654,1.0,-2.0,0.0,28.0,6.0,0.0461,19.96,1,607.53,28.0
C00815,1,hunter,0.4677,3.8801,0.4286,8.0,0.1236,156.0,0.0,0.2061,25.36,1,756.98,156.0
C00815,2,hunter,0.4726,2.7146,0.4286,9.1,0.0,200.0,1.0,0.2462,22.45,1,812.51,200.0
C00815,3,hunter,0.5378,3.0486,0.4286,-5.1143,0.0796,185.0,0.0,0.2516,29.66,1,735.24,185.0
C00815,4,hunter,0.5383,2.765,0.4286,6.3,0.255,111.0,1.0,0.1062,28.21,1,1045.58,111.0
C00815,5,hunter,0.5037,0.8181,0.4286,-10.0,0.1404,98.0,1.0,0.1859,26.46,1,527.1,98.0
C00815,6,hunter,0.5146,2.5784,0.4286,-3.0857,0.005,200.0,0.0,0.1458,25.23,1,1371.91,200.0
C00815,7,hunter,0.5642,1.5716,0.4286,-6.4,0.0092,108.0,0.0,0.1206,25.89,1,895.22,108.0
C00815,8,hunter,0.5963,1.5245,0.4286,7.5429,0.0955,180.0,0.0,0.3933,18.26,1,457.65,180.0
C00816,1,hunter,0.4823,1.8118,0.4,-1.4,0.0,95.0,4.0,0.1424,24.07,1,666.96,95.0
C00816,2,hunter,0.4704,0.1636,0.3333,1.8857,0.0,144.0,,0.0,21.84,0,0.0,0.0
C00816,3,hunter,0.5117,0.7381,0.3333,-4.0,0.0,33.0,1.0,0.0514,15.05,1,641.97,33.0
C00816,4,hunter,0.4731,1.1489,0.4286,-14.0571,0.0068,146.0,3.0,0.2175,22.94,1,671.28,146.0
C00816,5,hunter,0.5587,0.3417,0.4286,-6.6,0.0783,200.0,0.0,0.3093,12.06,1,646.6,200.0
C00816,6,hunter,0.5348,1.7468,0.6,-0.2,0.0,88.0,2.0,0.1167,22.75,1,754.32,88.0
C00816,7,hunter,0.5709,1.4177,0.4286,-1.4,0.0,200.0,1.0,0.2092,21.9,1,956.04,200.0
C00816,8,hunter,0.5913,2.4065,0.4286,3.6,0.0,200.0,0.0,0.2283,23.72,1,875.9,200.0
C00817,1,accidental_saver,0.1556,2.874,0.4286,2.4286,0.0,200.0,0.0,0.4876,21.27,1,410.14,200.0
C00817,2,accidental_saver,0.1634,1.6228,0.4286,6.4857,0.026,187.0,2.0,0.2672,23.43,1,699.97,187.0
C00817,3,accidental_saver,0.161,0.8905,0.6667,18.0,0.0,56.0,4.0,0.0747,20.28,1,749.2,56.0
C00817,4,accidental_saver,0.171,2.3787,0.4286,3.1,0.1681,99.0,0.0,0.1382,32.9,1,716.27,99.0
C00817,5,accidental_saver,0.1492,0.0,0.6,1.3,0.0,98.0,3.0,0.1107,13.14,1,884.94,98.0
C00817,6,accidental_saver,0.1648,0.0956,0.4286,-1.5143,0.1196,81.0,2.0,0.1318,17.78,1,614.4,81.0
C00817,7,accidental_saver,0.1721,1.4205,0.4286,7.4571,0.0438,131.0,1.0,0.1828,30.11,1,716.54,131.0
C00817,8,accidental_saver,0.1671,0.5616,0.4286,-3.7714,0.0,200.0,0.0,0.2718,12.89,1,735.73,200.0
C00818,1,accidental_saver,0.1047,1.5677,0.4,-3.2,0.0,122.0,,0.0,16.22,0,0.0,0.0
C00818,2,accidental_saver,0.1184,1.6721,0.3333,-9.4571,0.0,129.0,,0.0,19.69,0,0.0,0.0
C00818,3,accidental_saver,0.1134,0.7018,0.5,4.9143,0.0,106.0,2.0,0.1556,18.55,1,681.34,106.0
C00818,4,accidental_saver,0.1192,1.7289,0.5,-12.4,0.0,72.0,3.0,0.1188,17.65,1,606.23,72.0
C00818,5,accidental_saver,0.0963,0.1902,0.6,2.2,0.0,49.0,3.0,0.077,18.52,1,636.66,49.0
C00818,6,accidental_saver,0.1111,1.5239,0.6667,-13.0,0.0,35.0,,0.0,11.89,0,0.0,0.0
C00818,7,accidental_saver,0.1082,0.7048,0.6667,-4.5,0.0,84.0,,0.0,20.55,0,0.0,0.0
C00818,8,accidental_saver,0.118,0.0,0.6,4.5,0.0,109.0,1.0,0.2029,9.47,1,537.26,109.0
C00819,1,sure_thing,0.044,0.4328,0.75,-3.0,0.0,58.0,6.0,0.0504,13.79,1,1149.92,58.0
C00819,2,sure_thing,0.0276,0.3088,0.6,-0.8,0.0,119.0,5.0,0.0844,10.2,1,1409.7,119.0
C00819,3,sure_thing,0.0487,0.8411,0.75,-6.8,0.0,80.0,5.0,0.0708,21.17,1,1129.38,80.0
C00819,4,sure_thing,0.0375,1.0816,0.6,4.0,0.0,128.0,5.0,0.1486,12.3,1,861.57,128.0
C00819,5,sure_thing,0.0346,0.6082,0.6,-11.5,0.0,123.0,5.0,0.1095,12.22,1,1123.14,123.0
C00819,6,sure_thing,0.0436,0.4286,0.6,1.3,0.0,26.0,6.0,0.0359,21.38,1,724.41,26.0
C00819,7,sure_thing,0.0499,0.3391,1.0,3.0,0.0,54.0,6.0,0.0568,18.74,1,951.17,54.0
C00819,8,sure_thing,0.0433,0.5266,1.0,13.0,0.0,33.0,6.0,0.0367,22.23,1,900.18,33.0
C00820,1,sure_thing,0.001,0.7412,0.75,5.6,0.0,76.0,2.0,0.1371,18.67,1,554.32,76.0
C00820,2,sure_thing,0.001,0.8412,0.6,2.6,0.0,67.0,5.0,0.1173,20.65,1,571.41,67.0
C00820,3,sure_thing,0.0211,1.3916,0.6,-11.0,0.0,118.0,6.0,0.1286,14.45,1,917.26,118.0
C00820,4,sure_thing,0.0242,0.6272,0.3333,5.5,0.0,72.0,3.0,0.1043,21.29,1,690.1,72.0
C00820,5,sure_thing,0.0247,0.9744,0.3333,-1.0286,0.0,200.0,3.0,0.2541,25.41,1,786.95,200.0
C00820,6,sure_thing,0.0296,0.501,0.75,0.9,0.0,13.0,6.0,0.0105,16.11,1,1233.92,13.0
C00820,7,sure_thing,0.0173,0.7822,0.75,2.2,0.0,72.0,6.0,0.1134,21.37,1,634.94,72.0
C00820,8,sure_thing,0.0156,0.468,0.75,8.4,0.0,120.0,6.0,0.2173,20.8,1,552.26,120.0
C00821,1,accidental_saver,0.0879,1.782,0.6667,21.0,0.0,127.0,2.0,0.253,21.37,1,501.92,127.0
C00821,2,accidental_saver,0.1157,1.5871,0.4,-0.4,0.0,135.0,1.0,0.2214,25.12,1,609.88,135.0
C00821,3,accidental_saver,0.0916,0.1901,0.3333,4.0,0.0,19.0,4.0,0.056,8.71,1,339.18,19.0
C00821,4,accidental_saver,0.1098,1.1681,0.2,4.7,0.0,168.0,4.0,0.192,24.84,1,874.88,168.0
C00821,5,accidental_saver,0.0762,0.7269,0.3333,-9.5,0.0,125.0,3.0,0.1781,28.56,1,701.99,125.0
C00821,6,accidental_saver,0.1133,1.248,0.6667,9.5,0.0,44.0,2.0,0.0615,26.82,1,715.62,44.0
C00821,7,accidental_saver,0.0933,1.2167,0.5,-0.6,0.0,18.0,,0.0,19.44,0,0.0,0.0
C00821,8,accidental_saver,0.1146,1.8734,0.5,0.3,0.0,67.0,4.0,0.1191,16.12,1,562.64,67.0
C00822,1,sure_thing,0.0338,0.2428,0.6,0.1,0.0,28.0,6.0,0.0691,17.53,1,405.24,28.0
C00822,2,sure_thing,0.055,0.5809,0.6,3.8,0.0,92.0,6.0,0.0973,20.21,1,945.17,92.0
C00822,3,sure_thing,0.0654,0.6373,0.75,-7.8,0.0,94.0,6.0,0.1208,16.31,1,778.46,94.0
C00822,4,sure_thing,0.0503,0.3792,0.75,-0.8,0.0,44.0,6.0,0.0394,19.02,1,1116.12,44.0
C00822,5,sure_thing,0.0223,0.672,1.0,2.0,0.0,92.0,6.0,0.1405,23.11,1,654.96,92.0
C00822,6,sure_thing,0.0451,0.0487,1.0,-1.5,0.0,66.0,5.0,0.0632,16.97,1,1044.12,66.0
C00822,7,sure_thing,0.0456,0.641,0.6,3.2,0.0,47.0,6.0,0.0495,17.89,1,949.95,47.0
C00822,8,sure_thing,0.0455,1.0022,0.6,-16.1,0.0,100.0,6.0,0.1176,18.26,1,850.37,100.0
C00823,1,accidental_saver,0.2244,0.4017,0.5,-25.2,0.0,156.0,1.0,0.1876,16.29,1,831.39,156.0
C00823,2,accidental_saver,0.2391,0.6286,0.5,-1.1714,0.0,69.0,3.0,0.0905,12.68,1,762.62,69.0
C00823,3,accidental_saver,0.2222,1.0734,0.6667,-13.0,0.0,73.0,4.0,0.1303,25.7,1,560.23,73.0
C00823,4,accidental_saver,0.2411,0.3388,0.5,-0.3429,0.0,148.0,2.0,0.2173,22.89,1,680.97,148.0
C00823,5,accidental_saver,0.2402,1.4632,0.3333,38.0,0.0,146.0,4.0,0.319,16.78,1,457.73,146.0
C00823,6,accidental_saver,0.2394,0.691,0.3333,-6.5,0.0,29.0,3.0,0.0393,15.25,1,738.29,29.0
C00823,7,accidental_saver,0.2525,1.9975,0.3333,3.5,0.0,45.0,1.0,0.0581,18.8,1,774.36,45.0
C00823,8,accidental_saver,0.2466,0.3099,0.25,-6.9,0.0,35.0,,0.0,24.0,0,0.0,0.0
C00824,1,hunter,0.4651,1.6272,0.4286,11.7429,0.064,161.0,1.0,0.2306,19.74,1,698.09,161.0
C00824,2,hunter,0.4267,0.5978,0.25,14.9,0.0,99.0,2.0,0.1283,19.21,1,771.36,99.0
C00824,3,hunter,0.4492,1.6398,0.3333,10.0,0.0,35.0,2.0,0.0833,15.84,1,420.01,35.0
C00824,4,hunter,0.4626,0.2684,0.5,7.2,0.0,200.0,3.0,0.3031,17.92,1,659.85,200.0
C00824,5,hunter,0.5189,2.0564,0.4286,5.6786,0.0,200.0,0.0,0.2295,36.85,1,871.49,200.0
C00824,6,hunter,0.5559,1.7005,0.3333,-3.1429,0.0,154.0,0.0,0.268,19.5,1,574.57,154.0
C00824,7,hunter,0.5419,1.6672,0.4286,-8.4,0.0609,185.0,1.0,0.3837,16.37,1,482.17,185.0
C00824,8,hunter,0.5365,0.6408,0.6,-3.7,0.0,128.0,0.0,0.1724,19.95,1,742.65,128.0
C00825,1,sure_thing,0.0577,0.7311,1.0,20.0,0.0,104.0,6.0,0.1143,25.01,1,909.78,104.0
C00825,2,sure_thing,0.0452,1.5676,1.0,8.5,0.0,27.0,6.0,0.0628,7.83,1,429.65,27.0
C00825,3,sure_thing,0.0657,0.2992,0.6,-2.8,0.0,68.0,6.0,0.0611,26.98,1,1112.46,68.0
C00825,4,sure_thing,0.032,0.4496,1.0,6.0,0.0,23.0,5.0,0.0229,21.42,1,1005.73,23.0
C00825,5,sure_thing,0.0636,0.5948,0.75,1.9,0.0,51.0,6.0,0.0531,21.42,1,960.75,51.0
C00825,6,sure_thing,0.0559,0.2523,0.6,-3.7,0.0,101.0,6.0,0.1006,16.63,1,1004.41,101.0
C00825,7,sure_thing,0.0534,0.0988,0.6,-1.3,0.0,59.0,6.0,0.0541,19.27,1,1090.9,59.0
C00825,8,sure_thing,0.0417,0.3851,0.75,8.0,0.0,100.0,6.0,0.1651,17.4,1,605.56,100.0
C00826,1,accidental_saver,0.1634,1.0417,0.75,-0.6,0.0,56.0,1.0,0.1481,21.0,1,378.09,56.0
C00826,2,accidental_saver,0.1517,0.8768,0.5,10.3714,0.0,137.0,1.0,0.2104,14.12,1,651.27,137.0
C00826,3,accidental_saver,0.1474,1.3849,0.5,4.5143,0.0,102.0,,0.0,18.36,0,0.0,0.0
C00826,4,accidental_saver,0.1682,1.4753,0.3333,-1.1714,0.0,183.0,,0.0,16.88,0,0.0,0.0
C00826,5,accidental_saver,0.1616,0.7507,0.4,-1.9,0.0,112.0,2.0,0.1609,19.51,1,696.08,112.0
C00826,6,hunter,0.5021,1.6994,0.4286,7.4,0.0291,200.0,0.0,0.3617,26.08,1,552.88,200.0
C00826,7,accidental_saver,0.1646,1.3658,0.6,9.4,0.0,112.0,,0.0,14.55,0,0.0,0.0
C00826,8,hunter,0.5512,1.2769,0.4286,-5.0,0.0,200.0,0.0,0.2974,23.09,1,672.57,200.0
C00827,1,sure_thing,0.0629,0.4916,0.75,-10.0,0.0,122.0,5.0,0.1223,26.4,1,997.79,122.0
C00827,2,sure_thing,0.0548,0.2882,0.75,-0.4,0.0,100.0,6.0,0.0967,20.49,1,1034.64,100.0
C00827,3,sure_thing,0.0657,0.2373,0.75,8.1,0.0,51.0,5.0,0.054,15.14,1,943.99,51.0
C00827,4,sure_thing,0.05,0.1894,0.6,7.1,0.0,99.0,5.0,0.1523,14.75,1,650.18,99.0
C00827,5,sure_thing,0.0545,0.481,1.0,1.5,0.0,40.0,6.0,0.0458,15.64,1,873.66,40.0
C00827,6,sure_thing,0.0756,0.5796,0.6,8.9,0.0,141.0,6.0,0.1775,21.82,1,794.16,141.0
C00827,7,sure_thing,0.0652,0.9761,0.75,3.8,0.0,26.0,6.0,0.0292,17.65,1,891.42,26.0
C00827,8,sure_thing,0.0643,0.0461,1.0,-0.5,0.0,83.0,5.0,0.1028,18.77,1,807.3,83.0
C00828,1,hunter,0.4663,0.5061,0.4286,-0.8286,0.0676,193.0,1.0,0.2681,16.91,1,719.9,193.0
C00828,2,hunter,0.4639,1.5898,0.6667,-3.5,0.0,78.0,1.0,0.1433,18.4,1,544.45,78.0
C00828,3,hunter,0.4427,0.7906,0.4286,10.2143,0.0,184.0,0.0,0.1922,22.64,1,957.09,184.0
C00828,4,hunter,0.5275,0.9344,0.3333,2.0,0.0,91.0,,0.0,15.69,0,0.0,0.0
C00828,5,hunter,0.5237,2.1885,0.4286,0.3429,0.0843,152.0,0.0,0.1454,29.92,1,1045.6,152.0
C00828,6,hunter,0.5392,0.8765,0.5,10.3714,0.0,163.0,0.0,0.2589,12.75,1,629.49,163.0
C00828,7,hunter,0.5678,1.2682,0.6,-6.4,0.0,170.0,4.0,0.6484,19.35,1,262.17,170.0
C00828,8,hunter,0.5326,1.9104,0.4286,6.2,0.1192,133.0,1.0,0.1906,31.13,1,697.79,133.0
C00829,1,sure_thing,0.0532,0.5353,1.0,3.5,0.0,130.0,6.0,0.2473,13.59,1,525.69,130.0
C00829,2,sure_thing,0.0473,0.5635,0.6,-6.2,0.0,77.0,5.0,0.1147,25.45,1,671.13,77.0
C00829,3,sure_thing,0.0442,1.0576,0.6,-4.9,0.0,89.0,1.0,0.1257,24.53,1,708.24,89.0
C00829,4,sure_thing,0.0441,1.2706,0.5,1.4286,0.0,102.0,2.0,0.1293,20.68,1,788.69,102.0
C00829,5,sure_thing,0.0465,1.5898,1.0,-13.5,0.0,61.0,6.0,0.0659,23.93,1,926.0,61.0
C00829,6,sure_thing,0.0654,0.6502,0.5,6.2286,0.0,200.0,1.0,0.2915,23.36,1,686.11,200.0
C00829,7,sure_thing,0.0568,0.5539,0.5,-11.6,0.0,146.0,,0.0,22.88,0,0.0,0.0
C00829,8,sure_thing,0.0618,0.2117,1.0,-10.0,0.0,80.0,5.0,0.0751,29.32,1,1064.83,80.0
C00830,1,accidental_saver,0.2171,1.4788,0.25,9.6,0.0,134.0,,0.0,27.56,0,0.0,0.0
C00830,2,accidental_saver,0.2256,0.8833,0.3333,-3.2571,0.0,146.0,,0.0,14.62,0,0.0,0.0
C00830,3,accidental_saver,0.2423,4.7336,0.4286,-20.7,0.0476,200.0,0.0,0.2368,22.19,1,844.54,200.0
C00830,4,accidental_saver,0.2192,1.3696,0.5,3.8,0.0,155.0,1.0,0.2374,21.87,1,652.79,155.0
C00830,5,accidental_saver,0.2212,0.19,0.5,11.6571,0.0,136.0,2.0,0.1776,14.03,1,765.94,136.0
C00830,6,accidental_saver,0.2156,2.9387,0.4,-10.0,0.0,119.0,,0.0,25.12,0,0.0,0.0
C00830,7,accidental_saver,0.2404,1.0179,0.5,13.9,0.0,157.0,2.0,0.2579,26.55,1,608.81,157.0
C00830,8,accidental_saver,0.2291,1.4263,0.75,-1.5,0.0,73.0,2.0,0.0822,25.9,1,888.46,73.0
C00831,1,accidental_saver,0.1568,0.9248,0.6,1.5,0.0,104.0,1.0,0.2519,16.82,1,412.89,104.0
C00831,2,accidental_saver,0.1795,1.0117,0.6667,-7.5,0.0,38.0,2.0,0.0464,23.79,1,819.75,38.0
C00831,3,accidental_saver,0.1592,0.6543,0.6,-2.3,0.0,115.0,3.0,0.1306,21.09,1,880.65,115.0
C00831,4,accidental_saver,0.1743,0.8405,0.4,12.9,0.0,92.0,4.0,0.1192,18.38,1,771.55,92.0
C00831,5,accidental_saver,0.1577,1.1549,0.2,0.1,0.0,68.0,1.0,0.0989,17.97,1,687.83,68.0
C00831,6,accidental_saver,0.1684,1.5658,0.6,0.1,0.0,88.0,4.0,0.2457,22.58,1,358.14,88.0
C00831,7,accidental_saver,0.1626,0.6402,0.6,-4.7,0.0,89.0,4.0,0.148,22.58,1,601.26,89.0
