customer_id,week,purchase_day,order_value_rs,wallet_at_checkout,cashback_applied,net_revenue_rs,full_price
C01109,6,1,1113.05,102.0,102.0,1011.05,0
C01109,7,2,780.37,75.0,75.0,705.37,0
C01109,8,3,860.55,159.0,159.0,701.55,0
C01110,1,1,1296.68,58.0,58.0,1238.68,0
C01110,2,1,991.54,44.0,44.0,947.54,0
C01110,3,2,1232.98,79.0,79.0,1153.98,0
C01110,4,1,937.32,40.0,40.0,897.32,0
C01110,5,1,916.63,51.0,51.0,865.63,0
C01110,6,1,1077.67,28.0,28.0,1049.67,0
C01110,7,1,1012.93,104.0,104.0,908.93,0
C01110,8,1,606.55,50.0,50.0,556.55,0
C01111,1,1,1172.87,127.0,127.0,1045.87,0
C01111,2,1,815.97,75.0,75.0,740.97,0
C01111,3,2,827.39,55.0,55.0,772.39,0
C01111,4,1,923.77,76.0,76.0,847.77,0
C01111,5,1,1060.67,14.0,14.0,1046.67,0
C01111,6,1,922.61,98.0,98.0,824.61,0
C01111,7,2,549.66,48.0,48.0,501.66,0
C01111,8,2,1024.4,40.0,40.0,984.4,0
C01112,1,3,603.02,77.0,77.0,526.02,0
C01112,4,5,668.59,90.0,90.0,578.59,0
C01112,5,6,401.9,70.0,70.0,331.9,0
C01112,8,3,550.65,117.0,117.0,433.65,0
C01113,1,4,650.38,200.0,200.0,450.38,0
C01113,2,7,713.33,200.0,200.0,513.33,0
C01113,3,6,757.42,157.0,157.0,600.42,0
C01113,4,5,821.07,89.0,89.0,732.07,0
C01113,5,6,742.06,200.0,200.0,542.06,0
C01113,6,3,665.61,128.0,128.0,537.61,0
C01113,7,7,660.15,127.0,127.0,533.15,0
C01113,8,3,965.59,161.0,161.0,804.59,0
C01114,1,6,710.97,181.0,181.0,529.97,0
C01114,2,4,880.59,113.0,113.0,767.59,0
C01114,3,6,624.69,61.0,61.0,563.69,0
C01114,4,7,746.32,200.0,200.0,546.32,0
C01114,5,7,752.84,55.0,55.0,697.84,0
C01114,6,6,347.06,159.0,159.0,188.06,0
C01114,8,7,590.91,190.0,190.0,400.91,0
C01115,1,2,1282.38,95.0,95.0,1187.38,0
C01115,2,2,896.76,76.0,76.0,820.76,0
C01115,3,1,800.87,58.0,58.0,742.87,0
C01115,4,1,977.27,76.0,76.0,901.27,0
C01115,5,1,1127.26,63.0,63.0,1064.26,0
C01115,6,2,676.56,30.0,30.0,646.56,0
C01115,7,1,254.98,126.0,126.0,128.98,0
C01115,8,2,891.3,64.0,64.0,827.3,0
C01116,1,3,830.97,13.0,13.0,817.97,0
C01116,2,4,954.75,41.0,41.0,913.75,0
C01116,3,1,1118.68,31.0,31.0,1087.68,0
C01116,4,1,936.86,87.0,87.0,849.86,0
C01116,5,2,877.33,74.0,74.0,803.33,0
C01116,6,5,753.63,120.0,120.0,633.63,0
C01116,7,1,554.37,129.0,129.0,425.37,0
C01116,8,6,803.38,116.0,116.0,687.38,0
C01117,1,7,819.14,134.0,134.0,685.14,0
C01117,2,7,979.52,166.0,166.0,813.52,0
C01117,3,6,458.69,184.0,184.0,274.69,0
C01117,4,6,527.8,200.0,200.0,327.8,0
C01117,5,7,846.03,164.0,164.0,682.03,0
C01117,6,5,596.5,200.0,200.0,396.5,0
C01117,7,4,871.22,75.0,75.0,796.22,0
C01117,8,5,714.52,55.0,55.0,659.52,0
C01118,1,4,836.36,200.0,200.0,636.36,0
C01118,2,1,799.55,60.0,60.0,739.55,0
C01118,3,1,514.09,39.0,39.0,475.09,0
C01118,4,6,568.85,117.0,117.0,451.85,0
C01118,5,7,669.67,131.0,131.0,538.67,0
C01118,6,6,767.63,119.0,119.0,648.63,0
C01118,7,1,915.28,14.0,14.0,901.28,0
C01118,8,1,868.17,68.0,68.0,800.17,0
C01119,1,7,802.28,200.0,200.0,602.28,0
C01119,2,7,846.96,200.0,200.0,646.96,0
C01119,3,6,776.92,200.0,200.0,576.92,0
C01119,4,6,743.18,200.0,200.0,543.18,0
C01119,5,6,871.4,184.0,184.0,687.4,0
C01119,6,7,505.22,188.0,188.0,317.22,0
C01119,7,6,881.75,123.0,123.0,758.75,0
C01119,8,7,694.51,200.0,200.0,494.51,0
C01120,1,6,683.57,167.0,167.0,516.57,0
C01120,2,5,646.12,149.0,149.0,497.12,0
C01120,3,3,845.29,118.0,118.0,727.29,0
C01120,4,7,263.36,178.0,178.0,85.36,0
C01120,5,5,786.63,200.0,200.0,586.63,0
C01120,6,7,744.08,200.0,200.0,544.08,0
C01120,7,6,897.71,176.0,176.0,721.71,0
C01120,8,6,851.06,200.0,200.0,651.06,0
C01121,1,1,1096.22,80.0,80.0,1016.22,0
C01121,2,6,336.9,53.0,53.0,283.9,0
C01121,4,3,653.31,60.0,60.0,593.31,0
C01121,5,1,827.84,30.0,30.0,797.84,0
C01121,6,7,150.0,46.0,46.0,104.0,0
C01121,7,2,908.21,48.0,48.0,860.21,0
C01121,8,4,608.1,174.0,174.0,434.1,0
C01122,1,7,727.03,183.0,183.0,544.03,0
C01122,2,7,925.1,200.0,200.0,725.1,0
C01122,3,7,768.93,115.0,115.0,653.93,0
C01122,4,4,1023.04,123.0,123.0,900.04,0
C01122,6,7,930.53,200.0,200.0,730.53,0
C01122,7,7,1105.87,200.0,200.0,905.87,0
C01122,8,5,675.88,121.0,121.0,554.88,0
C01123,1,1,1315.31,46.0,46.0,1269.31,0
C01123,2,1,936.96,153.0,153.0,783.96,0
C01123,3,1,965.44,39.0,39.0,926.44,0
C01123,4,1,687.43,22.0,22.0,665.43,0
C01123,5,4,747.85,168.0,168.0,579.85,0
C01123,6,6,751.7,32.0,32.0,719.7,0
C01123,7,1,1011.66,78.0,78.0,933.66,0
C01123,8,7,831.88,49.0,49.0,782.88,0
C01124,1,3,729.52,128.0,128.0,601.52,0
C01124,2,5,535.89,85.0,85.0,450.89,0
C01124,3,5,826.1,200.0,200.0,626.1,0
C01124,4,4,730.58,39.0,39.0,691.58,0
C01124,5,1,1019.08,51.0,51.0,968.08,0
C01124,6,1,1195.56,19.0,19.0,1176.56,0
C01124,7,2,1311.67,42.0,42.0,1269.67,0
C01125,1,5,657.33,88.0,88.0,569.33,0
C01125,2,5,812.43,121.0,121.0,691.43,0
C01125,3,4,847.68,61.0,61.0,786.68,0
C01125,4,3,891.16,125.0,125.0,766.16,0
C01125,6,3,710.3,173.0,173.0,537.3,0
C01125,7,5,795.63,200.0,200.0,595.63,0
C01125,8,6,593.98,118.0,118.0,475.98,0
C01126,1,6,728.52,110.0,110.0,618.52,0
C01126,2,4,780.5,51.0,51.0,729.5,0
C01126,4,5,446.51,60.0,60.0,386.51,0
C01126,5,6,925.4,127.0,127.0,798.4,0
C01126,6,5,722.43,189.0,189.0,533.43,0
C01126,7,7,588.41,200.0,200.0,388.41,0
C01127,1,7,235.86,200.0,200.0,35.86,0
C01127,2,4,889.66,177.0,177.0,712.66,0
C01127,3,4,721.58,82.0,82.0,639.58,0
C01127,4,5,894.93,41.0,41.0,853.93,0
C01127,5,7,408.94,182.0,182.0,226.94,0
C01127,6,4,625.17,73.0,73.0,552.17,0
C01127,7,7,628.84,192.0,192.0,436.84,0
C01127,8,7,775.47,200.0,200.0,575.47,0
C01128,1,7,886.34,200.0,200.0,686.34,0
C01128,2,4,904.6,200.0,200.0,704.6,0
C01128,4,6,990.55,200.0,200.0,790.55,0
C01128,6,4,892.88,62.0,62.0,830.88,0
C01128,7,3,836.96,189.0,189.0,647.96,0
C01128,8,6,952.76,172.0,172.0,780.76,0
C01129,1,7,666.56,200.0,200.0,466.56,0
C01129,2,7,601.85,91.0,91.0,510.85,0
C01129,3,7,626.15,141.0,141.0,485.15,0
C01129,4,7,670.36,200.0,200.0,470.36,0
C01129,5,6,796.51,175.0,175.0,621.51,0
C01129,6,7,501.43,145.0,145.0,356.43,0
C01129,7,7,714.95,138.0,138.0,576.95,0
C01129,8,6,323.46,193.0,193.0,130.46,0
C01130,1,7,920.86,200.0,200.0,720.86,0
C01130,2,7,867.85,139.0,139.0,728.85,0
C01130,3,7,839.61,186.0,186.0,653.61,0
C01130,4,7,628.52,200.0,200.0,428.52,0
C01130,5,7,498.34,150.0,150.0,348.34,0
C01130,6,7,675.45,200.0,200.0,475.45,0
C01130,7,7,1070.1,107.0,107.0,963.1,0
C01130,8,6,961.86,200.0,200.0,761.86,0
C01131,1,6,845.27,200.0,200.0,645.27,0
C01131,2,6,704.34,83.0,83.0,621.34,0
C01131,3,4,653.0,118.0,118.0,535.0,0
C01131,4,3,600.24,59.0,59.0,541.24,0
C01131,5,6,571.11,60.0,60.0,511.11,0
C01131,6,3,817.55,89.0,89.0,728.55,0
C01131,7,4,668.77,138.0,138.0,530.77,0
C01132,1,1,618.3,52.0,52.0,566.3,0
C01132,2,1,832.95,145.0,145.0,687.95,0
C01132,3,1,874.53,23.0,23.0,851.53,0
C01132,4,1,676.71,24.0,24.0,652.71,0
C01132,5,3,899.66,200.0,200.0,699.66,0
C01132,6,7,943.07,88.0,88.0,855.07,0
C01132,7,5,681.29,156.0,156.0,525.29,0
C01132,8,5,541.0,52.0,52.0,489.0,0
C01133,1,7,858.54,161.0,161.0,697.54,0
C01133,2,4,1019.58,62.0,62.0,957.58,0
C01133,3,7,570.83,194.0,194.0,376.83,0
C01133,4,6,613.39,200.0,200.0,413.39,0
C01133,5,5,473.39,108.0,108.0,365.39,0
C01133,6,4,725.56,87.0,87.0,638.56,0
C01133,7,7,873.77,200.0,200.0,673.77,0
C01133,8,7,830.29,200.0,200.0,630.29,0
C01134,1,6,921.17,117.0,117.0,804.17,0
C01134,2,6,572.23,139.0,139.0,433.23,0
C01134,4,5,728.6,153.0,153.0,575.6,0
C01134,5,5,850.81,53.0,53.0,797.81,0
C01134,6,5,823.65,173.0,173.0,650.65,0
C01134,7,3,726.32,119.0,119.0,607.32,0
C01135,1,1,440.78,68.0,68.0,372.78,0
C01135,2,1,1301.84,81.0,81.0,1220.84,0
C01135,3,1,703.01,62.0,62.0,641.01,0
C01135,4,1,913.9,43.0,43.0,870.9,0
C01135,5,1,710.03,65.0,65.0,645.03,0
C01135,6,1,746.3,47.0,47.0,699.3,0
C01135,7,1,689.8,83.0,83.0,606.8,0
C01135,8,1,991.0,59.0,59.0,932.0,0
C01136,1,5,560.56,143.0,143.0,417.56,0
C01136,2,3,754.4,78.0,78.0,676.4,0
C01136,3,4,972.89,48.0,48.0,924.89,0
C01136,4,5,737.57,53.0,53.0,684.57,0
C01136,5,6,771.11,170.0,170.0,601.11,0
C01136,6,5,405.27,88.0,88.0,317.27,0
C01136,7,5,708.25,86.0,86.0,622.25,0
C01136,8,5,833.01,32.0,32.0,801.01,0
C01137,2,2,848.51,86.0,86.0,762.51,0
C01137,3,2,1333.67,88.0,88.0,1245.67,0
C01137,4,5,364.88,167.0,167.0,197.88,0
C01137,5,1,1025.59,41.0,41.0,984.59,0
C01137,6,1,1190.03,60.0,60.0,1130.03,0
C01137,7,1,1169.85,96.0,96.0,1073.85,0
C01137,8,2,977.96,75.0,75.0,902.96,0
C01138,1,5,846.72,100.0,100.0,746.72,0
C01138,2,1,1165.05,63.0,63.0,1102.05,0
C01138,4,1,596.99,57.0,57.0,539.99,0
C01138,5,3,768.04,7.0,7.0,761.04,0
C01138,6,5,680.92,70.0,70.0,610.92,0
C01138,7,1,1165.7,70.0,70.0,1095.7,0
C01138,8,5,771.88,161.0,161.0,610.88,0
C01139,1,6,715.78,200.0,200.0,515.78,0
C01139,2,6,1005.76,106.0,106.0,899.76,0
C01139,3,5,769.42,52.0,52.0,717.42,0
C01139,4,7,1037.43,200.0,200.0,837.43,0
C01139,5,5,978.79,200.0,200.0,778.79,0
C01139,6,7,577.46,96.0,96.0,481.46,0
C01139,7,4,723.25,143.0,143.0,580.25,0
C01139,8,6,636.54,114.0,114.0,522.54,0
C01140,1,2,732.12,57.0,57.0,675.12,0
C01140,2,2,960.43,78.0,78.0,882.43,0
C01140,3,1,899.45,76.0,76.0,823.45,0
C01140,4,1,1314.09,64.0,64.0,1250.09,0
C01140,5,1,1115.86,81.0,81.0,1034.86,0
C01140,6,1,791.74,37.0,37.0,754.74,0
C01140,7,2,672.87,40.0,40.0,632.87,0
C01140,8,1,1057.03,148.0,148.0,909.03,0
C01141,1,6,360.89,182.0,182.0,178.89,0
C01141,2,6,924.62,159.0,159.0,765.62,0
C01141,3,7,836.09,198.0,198.0,638.09,0
C01141,4,7,846.7,84.0,84.0,762.7,0
C01141,5,6,732.21,160.0,160.0,572.21,0
C01141,6,7,348.56,129.0,129.0,219.56,0
C01141,8,7,814.51,200.0,200.0,614.51,0
C01142,1,6,519.6,155.0,155.0,364.6,0
C01142,2,6,739.97,193.0,193.0,546.97,0
C01142,3,7,565.49,117.0,117.0,448.49,0
C01142,4,7,663.12,200.0,200.0,463.12,0
C01142,5,7,835.59,200.0,200.0,635.59,0
C01142,6,7,663.89,164.0,164.0,499.89,0
C01142,7,7,688.22,183.0,183.0,505.22,0
C01142,8,7,497.53,200.0,200.0,297.53,0
C01143,1,6,473.69,190.0,190.0,283.69,0
C01143,2,6,1204.55,170.0,170.0,1034.55,0
C01143,3,6,822.31,147.0,147.0,675.31,0
C01143,4,7,789.09,191.0,191.0,598.09,0
C01143,5,6,660.12,114.0,114.0,546.12,0
C01143,6,6,886.32,200.0,200.0,686.32,0
C01143,7,7,900.56,169.0,169.0,731.56,0
C01143,8,7,764.31,160.0,160.0,604.31,0
C01144,1,1,1088.52,50.0,50.0,1038.52,0
C01144,2,1,818.54,43.0,43.0,775.54,0
C01144,3,2,1525.82,58.0,58.0,1467.82,0
C01144,4,1,1166.85,12.0,12.0,1154.85,0
C01144,5,2,805.35,100.0,100.0,705.35,0
C01144,6,1,695.63,65.0,65.0,630.63,0
C01144,7,2,965.93,39.0,39.0,926.93,0
C01144,8,1,1240.65,53.0,53.0,1187.65,0
C01145,1,2,993.97,82.0,82.0,911.97,0
C01145,2,2,1085.59,125.0,125.0,960.59,0
C01145,3,1,708.22,71.0,71.0,637.22,0
C01145,4,2,1208.04,35.0,35.0,1173.04,0
C01145,5,1,1007.77,79.0,79.0,928.77,0
C01145,6,1,1204.69,22.0,22.0,1182.69,0
C01145,7,1,615.38,59.0,59.0,556.38,0
C01145,8,1,1069.12,87.0,87.0,982.12,0
C01146,1,7,627.75,200.0,200.0,427.75,0
C01146,2,7,821.98,69.0,69.0,752.98,0
C01146,3,5,807.75,123.0,123.0,684.75,0
C01146,4,7,809.46,91.0,91.0,718.46,0
C01146,5,7,1000.91,200.0,200.0,800.91,0
C01146,6,5,690.18,200.0,200.0,490.18,0
C01146,7,6,603.96,200.0,200.0,403.96,0
C01146,8,3,642.23,85.0,85.0,557.23,0
C01147,2,7,800.72,200.0,200.0,600.72,0
C01147,3,7,846.84,200.0,200.0,646.84,0
C01147,4,6,946.87,123.0,123.0,823.87,0
C01147,5,7,778.96,200.0,200.0,578.96,0
C01147,6,6,1046.19,200.0,200.0,846.19,0
C01147,7,6,1068.14,200.0,200.0,868.14,0
C01147,8,7,634.1,200.0,200.0,434.1,0
C01148,1,3,562.69,28.0,28.0,534.69,0
C01148,2,5,383.74,53.0,53.0,330.74,0
C01148,3,5,509.94,93.0,93.0,416.94,0
C01148,4,6,811.8,73.0,73.0,738.8,0
C01148,6,5,621.74,62.0,62.0,559.74,0
C01148,7,4,492.06,107.0,107.0,385.06,0
C01148,8,3,979.61,100.0,100.0,879.61,0
C01149,1,6,777.42,108.0,108.0,669.42,0
C01149,2,6,786.56,155.0,155.0,631.56,0
C01149,3,4,578.94,200.0,200.0,378.94,0
C01149,4,6,833.61,196.0,196.0,637.61,0
C01149,5,5,613.6,61.0,61.0,552.6,0
C01149,6,7,1001.39,200.0,200.0,801.39,0
C01149,7,4,588.71,200.0,200.0,388.71,0
C01149,8,5,761.62,115.0,115.0,646.62,0
C01150,1,1,932.08,79.0,79.0,853.08,0
C01150,2,1,1119.03,87.0,87.0,1032.03,0
C01150,3,1,570.11,43.0,43.0,527.11,0
C01150,4,2,600.42,65.0,65.0,535.42,0
C01150,5,4,911.16,132.0,132.0,779.16,0
C01150,6,1,768.3,12.0,12.0,756.3,0
C01150,7,2,677.53,61.0,61.0,616.53,0
C01151,1,4,610.26,153.0,153.0,457.26,0
C01151,2,6,507.95,66.0,66.0,441.95,0
C01151,3,6,693.85,126.0,126.0,567.85,0
C01151,5,6,936.05,200.0,200.0,736.05,0
C01151,6,5,804.64,132.0,132.0,672.64,0
C01151,7,4,754.27,85.0,85.0,669.27,0
C01151,8,6,997.19,160.0,160.0,837.19,0
C01152,1,6,700.25,72.0,72.0,628.25,0
C01152,2,1,805.38,81.0,81.0,724.38,0
C01152,3,5,784.91,90.0,90.0,694.91,0
C01152,4,3,658.1,148.0,148.0,510.1,0
C01152,5,2,851.44,76.0,76.0,775.44,0
C01152,6,3,1111.92,179.0,179.0,932.92,0
C01152,7,1,1202.31,71.0,71.0,1131.31,0
C01152,8,4,967.75,101.0,101.0,866.75,0
C01153,1,1,650.42,62.0,62.0,588.42,0
C01153,2,6,827.11,129.0,129.0,698.11,0
C01153,3,1,1346.99,109.0,109.0,1237.99,0
C01153,4,5,916.14,104.0,104.0,812.14,0
C01153,5,3,856.46,136.0,136.0,720.46,0
C01153,6,2,854.03,166.0,166.0,688.03,0
C01153,7,5,730.62,60.0,60.0,670.62,0
C01153,8,3,720.07,120.0,120.0,600.07,0
C01154,3,4,640.44,194.0,194.0,446.44,0
C01154,4,4,406.67,108.0,108.0,298.67,0
C01154,5,5,387.46,200.0,200.0,187.46,0
C01154,6,5,825.87,78.0,78.0,747.87,0
C01154,7,3,732.4,200.0,200.0,532.4,0
C01155,1,1,688.94,24.0,24.0,664.94,0
C01155,2,2,721.14,91.0,91.0,630.14,0
C01155,3,1,1062.22,10.0,10.0,1052.22,0
C01155,4,1,968.01,32.0,32.0,936.01,0
C01155,5,2,1053.16,52.0,52.0,1001.16,0
C01155,6,1,567.39,68.0,68.0,499.39,0
C01155,7,1,1057.19,96.0,96.0,961.19,0
C01155,8,2,1038.54,74.0,74.0,964.54,0
C01156,1,2,1040.43,86.0,86.0,954.43,0
C01156,2,1,979.81,111.0,111.0,868.81,0
C01156,3,2,484.74,47.0,47.0,437.74,0
C01156,4,1,1252.34,43.0,43.0,1209.34,0
C01156,5,1,871.92,80.0,80.0,791.92,0
C01156,6,1,975.28,115.0,115.0,860.28,0
C01156,7,1,1033.93,49.0,49.0,984.93,0
C01156,8,2,824.27,60.0,60.0,764.27,0
C01157,1,2,693.63,12.0,12.0,681.63,0
C01157,3,1,445.12,48.0,48.0,397.12,0
C01157,4,1,1251.39,94.0,94.0,1157.39,0
C01157,5,7,504.04,64.0,64.0,440.04,0
C01157,6,1,981.05,25.0,25.0,956.05,0
C01157,8,6,733.18,115.0,115.0,618.18,0
C01158,1,7,310.82,138.0,138.0,172.82,0
C01158,3,7,740.27,154.0,154.0,586.27,0
C01158,4,7,983.22,200.0,200.0,783.22,0
C01158,5,3,550.77,200.0,200.0,350.77,0
C01158,6,6,457.81,105.0,105.0,352.81,0
C01158,8,6,954.85,105.0,105.0,849.85,0
C01159,1,4,508.65,200.0,200.0,308.65,0
C01159,2,4,912.19,89.0,89.0,823.19,0
C01159,3,6,750.26,112.0,112.0,638.26,0
C01159,4,7,809.08,200.0,200.0,609.08,0
C01159,5,5,601.71,152.0,152.0,449.71,0
C01159,6,6,693.57,200.0,200.0,493.57,0
C01159,7,6,851.06,200.0,200.0,651.06,0
C01159,8,7,962.41,33.0,33.0,929.41,0
C01160,1,2,823.22,121.0,121.0,702.22,0
C01160,2,1,1154.53,104.0,104.0,1050.53,0
C01160,3,1,553.84,15.0,15.0,538.84,0
C01160,4,1,664.33,91.0,91.0,573.33,0
C01160,5,1,955.22,56.0,56.0,899.22,0
C01160,6,2,1098.63,48.0,48.0,1050.63,0
C01160,7,1,1187.77,32.0,32.0,1155.77,0
C01160,8,1,1149.9,42.0,42.0,1107.9,0
C01161,1,4,926.9,88.0,88.0,838.9,0
C01161,2,6,280.61,162.0,162.0,118.61,0
C01161,3,4,1005.6,50.0,50.0,955.6,0
C01161,4,6,607.59,83.0,83.0,524.59,0
C01161,5,6,625.84,106.0,106.0,519.84,0
C01161,8,6,560.03,121.0,121.0,439.03,0
C01162,1,7,857.23,200.0,200.0,657.23,0
C01162,2,5,283.83,101.0,101.0,182.83,0
C01162,3,3,769.78,93.0,93.0,676.78,0
C01162,4,3,530.28,82.0,82.0,448.28,0
C01162,5,7,779.7,200.0,200.0,579.7,0
C01162,6,6,570.65,72.0,72.0,498.65,0
C01162,7,7,652.48,200.0,200.0,452.48,0
C01162,8,4,646.91,100.0,100.0,546.91,0
C01163,1,1,1152.48,38.0,38.0,1114.48,0
C01163,2,1,1000.16,71.0,71.0,929.16,0
C01163,3,1,1371.63,22.0,22.0,1349.63,0
C01163,4,1,1264.27,74.0,74.0,1190.27,0
C01163,5,1,1020.96,42.0,42.0,978.96,0
C01163,6,1,760.73,176.0,176.0,584.73,0
C01163,7,1,539.19,38.0,38.0,501.19,0
C01163,8,1,738.67,52.0,52.0,686.67,0
C01164,1,6,691.3,200.0,200.0,491.3,0
C01164,2,5,1018.91,74.0,74.0,944.91,0
C01164,3,2,884.99,50.0,50.0,834.99,0
C01164,5,2,653.93,20.0,20.0,633.93,0
C01164,7,1,996.29,63.0,63.0,933.29,0
C01164,8,4,910.05,21.0,21.0,889.05,0
C01165,1,6,982.73,86.0,86.0,896.73,0
C01165,2,5,654.56,94.0,94.0,560.56,0
C01165,3,4,266.35,77.0,77.0,189.35,0
C01165,4,3,613.74,96.0,96.0,517.74,0
C01165,7,6,491.33,147.0,147.0,344.33,0
C01165,8,7,814.46,188.0,188.0,626.46,0
C01166,1,7,812.81,182.0,182.0,630.81,0
C01166,2,6,648.61,137.0,137.0,511.61,0
C01166,3,6,684.35,200.0,200.0,484.35,0
C01166,4,6,895.21,146.0,146.0,749.21,0
C01166,5,7,663.3,163.0,163.0,500.3,0
C01166,6,7,648.7,143.0,143.0,505.7,0
C01166,7,7,643.42,200.0,200.0,443.42,0
C01166,8,7,834.74,200.0,200.0,634.74,0
C01167,1,7,989.34,200.0,200.0,789.34,0
C01167,2,4,767.38,143.0,143.0,624.38,0
C01167,3,3,670.21,97.0,97.0,573.21,0
C01167,5,7,663.43,89.0,89.0,574.43,0
C01167,6,7,878.94,200.0,200.0,678.94,0
C01167,7,5,859.53,119.0,119.0,740.53,0
C01167,8,7,502.06,200.0,200.0,302.06,0
C01168,1,6,948.17,170.0,170.0,778.17,0
C01168,2,5,691.34,137.0,137.0,554.34,0
C01168,3,3,811.89,116.0,116.0,695.89,0
C01168,4,6,822.77,105.0,105.0,717.77,0
C01168,5,7,542.32,158.0,158.0,384.32,0
C01168,6,6,841.92,200.0,200.0,641.92,0
C01168,7,5,349.01,7.0,7.0,342.01,0
C01169,1,4,1232.58,37.0,37.0,1195.58,0
C01169,3,4,544.15,133.0,133.0,411.15,0
C01169,4,5,858.28,37.0,37.0,821.28,0
C01169,5,1,918.22,36.0,36.0,882.22,0
C01169,6,4,512.3,70.0,70.0,442.3,0
C01169,7,1,1180.6,4.0,4.0,1176.6,1
C01170,1,1,905.69,152.0,152.0,753.69,0
C01170,2,2,862.89,90.0,90.0,772.89,0
C01170,3,2,661.43,29.0,29.0,632.43,0
C01170,4,1,753.5,41.0,41.0,712.5,0
C01170,5,2,1154.49,48.0,48.0,1106.49,0
C01170,6,1,832.4,165.0,165.0,667.4,0
C01170,7,1,984.25,200.0,200.0,784.25,0
C01170,8,1,779.39,133.0,133.0,646.39,0
C01171,2,4,719.8,70.0,70.0,649.8,0
C01171,3,3,650.59,161.0,161.0,489.59,0
C01171,6,3,676.95,113.0,113.0,563.95,0
C01171,7,5,634.93,135.0,135.0,499.93,0
C01171,8,6,571.84,175.0,175.0,396.84,0
C01172,1,2,1110.71,184.0,184.0,926.71,0
C01172,2,1,1228.14,100.0,100.0,1128.14,0
C01172,4,4,498.7,47.0,47.0,451.7,0
C01172,5,2,853.78,56.0,56.0,797.78,0
C01172,6,4,488.24,94.0,94.0,394.24,0
C01172,7,3,911.27,54.0,54.0,857.27,0
C01172,8,6,678.03,99.0,99.0,579.03,0
C01173,1,4,767.07,142.0,142.0,625.07,0
C01173,2,6,882.77,92.0,92.0,790.77,0
C01173,3,6,777.7,145.0,145.0,632.7,0
C01173,4,6,647.28,100.0,100.0,547.28,0
C01173,5,3,703.98,107.0,107.0,596.98,0
C01173,7,7,726.79,156.0,156.0,570.79,0
C01173,8,5,970.05,200.0,200.0,770.05,0
C01174,1,6,907.44,130.0,130.0,777.44,0
C01174,2,4,506.49,93.0,93.0,413.49,0
C01174,4,6,712.22,106.0,106.0,606.22,0
C01174,5,6,784.68,49.0,49.0,735.68,0
C01174,6,5,652.97,91.0,91.0,561.97,0
C01174,8,4,677.27,81.0,81.0,596.27,0
C01175,1,7,424.71,200.0,200.0,224.71,0
C01175,2,6,1094.43,141.0,141.0,953.43,0
C01175,3,6,629.29,197.0,197.0,432.29,0
C01175,4,6,595.65,200.0,200.0,395.65,0
C01175,5,7,1037.31,200.0,200.0,837.31,0
C01175,6,6,805.72,103.0,103.0,702.72,0
C01175,7,7,627.37,196.0,196.0,431.37,0
C01175,8,7,563.04,200.0,200.0,363.04,0
C01176,1,3,645.71,180.0,180.0,465.71,0
C01176,2,4,674.34,99.0,99.0,575.34,0
C01176,3,3,796.29,82.0,82.0,714.29,0
C01176,4,6,879.44,200.0,200.0,679.44,0
C01176,5,3,634.8,95.0,95.0,539.8,0
C01176,7,6,833.45,44.0,44.0,789.45,0
C01176,8,3,621.38,147.0,147.0,474.38,0
C01177,1,1,955.09,8.0,8.0,947.09,0
C01177,2,6,577.84,29.0,29.0,548.84,0
C01177,3,1,726.66,116.0,116.0,610.66,0
C01177,4,4,441.94,95.0,95.0,346.94,0
C01177,5,3,665.85,153.0,153.0,512.85,0
C01177,6,7,529.8,114.0,114.0,415.8,0
C01177,7,4,755.96,200.0,200.0,555.96,0
C01178,3,6,631.33,167.0,167.0,464.33,0
C01178,4,1,977.37,115.0,115.0,862.37,0
C01178,5,1,581.67,65.0,65.0,516.67,0
C01178,6,4,690.29,35.0,35.0,655.29,0
C01178,7,1,953.69,136.0,136.0,817.69,0
C01178,8,1,1171.44,123.0,123.0,1048.44,0
C01179,1,2,520.03,36.0,36.0,484.03,0
C01179,2,2,843.97,77.0,77.0,766.97,0
C01179,3,1,1062.15,37.0,37.0,1025.15,0
C01179,4,1,670.86,116.0,116.0,554.86,0
C01179,5,2,1052.17,119.0,119.0,933.17,0
C01179,6,1,1406.75,40.0,40.0,1366.75,0
C01179,7,1,955.68,21.0,21.0,934.68,0
C01179,8,2,929.76,73.0,73.0,856.76,0
C01180,1,7,855.57,144.0,144.0,711.57,0
C01180,2,7,513.91,200.0,200.0,313.91,0
C01180,3,7,773.87,123.0,123.0,650.87,0
C01180,4,6,695.08,200.0,200.0,495.08,0
C01180,5,7,429.9,115.0,115.0,314.9,0
C01180,6,7,905.23,200.0,200.0,705.23,0
C01180,7,6,512.37,126.0,126.0,386.37,0
C01180,8,7,902.11,197.0,197.0,705.11,0
C01181,1,1,485.23,173.0,173.0,312.23,0
C01181,2,2,904.06,57.0,57.0,847.06,0
C01181,3,1,801.08,50.0,50.0,751.08,0
C01181,4,1,901.01,26.0,26.0,875.01,0
C01181,5,1,1166.17,89.0,89.0,1077.17,0
C01181,6,1,567.83,110.0,110.0,457.83,0
C01181,7,1,450.69,57.0,57.0,393.69,0
C01181,8,2,874.15,100.0,100.0,774.15,0
C01182,1,5,985.58,32.0,32.0,953.58,0
C01182,2,2,997.84,47.0,47.0,950.84,0
C01182,3,5,280.17,83.0,83.0,197.17,0
